,name,cuisine,latitude,longitude,address,rating,review_count,price
180,Ippudo,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
181,Alter Ego,indian,1.28923894692078,103.856581543506,"['8 Raffles Ave', '#01-13D', 'Singapore 039802', 'Singapore']",2.5,5,$$
182,Fatboy's The Burger Bar,indian,1.30695505297346,103.833477547556,"['187 Upper Thomson Rd', 'Singapore 228213', 'Singapore']",4.0,19,$$
183,Tiong Bahru Bakery,indian,1.28428,103.83383,"['56 Eng Hoon St', '#01-70', 'Singapore 160056', 'Singapore']",4.0,69,$$
184,Third & Sixth Bistrobar,indian,1.29604,103.85489,"['36 Seah St', 'Singapore 189673', 'Singapore']",4.5,10,$$
185,Going Om,indian,1.301332,103.858521,"['63 Haji Lane', 'Singapore 189256', 'Singapore']",4.5,19,$$
186,Wing Seong Fatty's,indian,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15,$$
187,Wolf Burgers,indian,1.29500977028277,103.858787566423,"['3 Temasek Boulevard', '#01-455', 'Singapore 038983', 'Singapore']",4.5,13,$$
188,Two Chefs Eating Place,indian,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
189,Boon Tong Kee,indian,1.32008,103.86256,"['34 Whampoa West', '#01-93', 'Singapore 330034', 'Singapore']",4.5,14,$$
190,Hopheads,indian,1.29680320030355,103.844118416309,"['178 Clemenceau Ave', '#B1-00', 'Haw Par Glass Tower', 'Singapore 239926', 'Singapore']",3.5,3,$$
191,Beach Road Kitchen,indian,1.2947,103.85551,"['30 Beach Rd', 'Level 1', 'Singapore 189763', 'Singapore']",4.5,13,$$
192,Asia Grand Restaurant,indian,1.2958962906156,103.853534789024,"['331 North Bridge Rd', '#01-02, #01-05 - 08', 'Singapore 188720', 'Singapore']",4.0,12,$$
193,YAYOI,indian,1.27440552748694,103.843374252319,"['100 Tras St', '#03-12, 100 AM', 'Singapore 569922', 'Singapore']",4.5,8,$$
194,Keng Eng Kee Seafood,indian,1.2860399,103.8034286,"['124 Bukit Merah Lane 1', '01-136', 'Singapore 150124', 'Singapore']",4.0,22,$$
195,City Hot Pot Shabu Shabu,indian,1.2839,103.851453,"['1 Raffles Pl', '#04-28', 'Singapore 048616', 'Singapore']",4.5,3,$$
196,The RiceTable,indian,1.30605829510178,103.830864429474,"['360 Orchard Rd', '#02-09/10', 'Singapore 238869', 'Singapore']",4.5,9,$$
197,Werner's Oven,indian,1.3134171,103.9010664,"['49 Joo Chiat Place', 'Singapore 427773', 'Singapore']",3.5,6,$$
198,Sawadee Thai Cuisine,indian,1.2981813,103.8568767,"['9, Tan Quee Lan Street', '#01-01', 'Singapore 188098', 'Singapore']",4.5,14,$$
199,Penang Place,indian,1.2957108,103.8586488,"['3 Temasek Blvd', '#02-314/315/316, West Wing', 'Singapore 038983', 'Singapore']",4.0,17,$$
200,Druggists,indian,1.31113334330374,103.859873641664,"['119 Tyrwhitt Rd', 'Singapore 207547', 'Singapore']",4.0,16,$$
201,The Sushi Bar,indian,1.30691,103.83354,"['14 Scotts Rd', '#04-28', 'Singapore 228213', 'Singapore']",4.5,40,$$
202,Chabuton,indian,1.293009,103.859495,"['9 Raffles Blvd', '#02-15', 'Singapore 039596', 'Singapore']",5.0,6,$$
203,Jumbo Seafood,indian,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9,$$
204,The Malayan Council,indian,1.30440444168917,103.854287957132,"['22 Dunlop St', 'Singapore 209350', 'Singapore']",5.0,7,$$
205,Sanpoutei Ramen,indian,1.31134388561304,103.795740263256,"['253 Holland Ave', 'Singapore 278983', 'Singapore']",4.0,17,$$
206,Jumbo Seafood,indian,1.28892873710895,103.848373889923,"['20 Upper Circular Road', '#B1-48', 'Singapore 058416', 'Singapore']",4.0,183,$$$
207,Yardbird Table & Bar,indian,1.2837366,103.8591923,"['2 Bayfront Ave', '#B1-07', 'Singapore 018972', 'Singapore']",4.5,22,$$$
208,Happy Crab,indian,1.3022323,103.8610412,"['13 Pahang St', 'Singapore 198613', 'Singapore']",4.5,11,$$$
209,Coffee Lounge,indian,1.308435,103.833928,"['22 Scotts Rd', 'Singapore 228221', 'Singapore']",4.5,4,$$$
210,The Garden @ Sentosa,indian,1.2435890231,103.828353882,"['2 Bukit Manis Road', 'Sentosa', 'Singapore 099891', 'Singapore']",5.0,2,$$$
211,Bigmama,indian,1.28527,103.829277,"['2 Kim Tian Road', 'Singapore 169244', 'Singapore']",4.0,17,$$$
212,The Wall,indian,1.27661,103.84406,"['76 Tanjong Pagar Rd', 'Singapore 088497', 'Singapore']",5.0,1,$$$
213,San Laksa Steamboat,indian,1.30988,103.85699,"['147 Kitchener Road', 'Singapore 208524', 'Singapore']",4.0,8,$$$
214,Hana Hana,indian,1.27633724477686,103.843716462071,"['1 Tras Link', '#01-17, Orchid Hotel', 'Singapore 078867', 'Singapore']",4.0,4,$$$
215,The Naked Finn,indian,1.276325,103.804458,"['39 Malan Rd', 'Singapore 109442', 'Singapore']",4.5,19,$$$
216,Hai Di Lao,indian,1.289833,103.845535,"['3D River Valley Rd', '#02-04', 'Singapore 179023', 'Singapore']",4.0,42,$$$
217,Cook & Brew,indian,1.2780008519013697,103.85082557088023,"['12 Marina View', '33rd Floor', 'Singapore 018961', 'Singapore']",4.0,14,$$$
218,8 Korean BBQ,indian,1.28870697782558,103.846671421056,"['6 Eu Tong Sen Street', '#02-70/90', 'Singapore 059817', 'Singapore']",4.0,23,$$$
219,Salted & Hung,indian,1.29653723289042,103.855194076896,"['12 Purvis St', 'Singapore 188591', 'Singapore']",4.0,13,$$$
220,Chao Shan Cuisine,indian,1.28437,103.84986,"['17 Philip St', '#01-01/02, Grand Building', 'Singapore 048695', 'Singapore']",4.0,3,$$$
221,Red Eye Smokehouse,indian,1.31077,103.86106,"['1 Cavan Rd', 'Singapore 209842', 'Singapore']",4.5,10,$$$
222,National Kitchen By Violet Oon,indian,1.290618,103.851938,"[""1 St Andrew's Rd"", '#02-01', 'Singapore 178957', 'Singapore']",4.5,38,$$$
223,Decker Barbecue,indian,1.28999609077442,103.839326280356,"['60 Robertson Quay', '#01-17', 'Singapore 238252', 'Singapore']",4.0,21,$$$
224,10 Scotts,indian,1.3064382,103.83333,"['10 Scotts Rd', 'Lobby Level', 'Singapore 228211', 'Singapore']",4.0,14,$$$
225,My Little Spanish Place,indian,1.28717,103.84925,"['54 Boat Quay', 'Singapore 049843', 'Singapore']",4.0,4,$$$
226,Sabio By The Sea,indian,1.24777,103.8419724,"['31 Ocean Way', '#01-02', 'Southern Islands 098367', 'Singapore']",3.5,10,$$$
227,Cin Cin,indian,1.27590743347584,103.84465338878,"['100 Peck Seah St', '#01-02', 'Singapore 079333', 'Singapore']",4.0,3,$$$
228,PS Cafe,indian,1.306809,103.829511,"['390 Orchard Rd', '#02-09A', 'Singapore 238871', 'Singapore']",3.5,29,$$$
229,Zzapi,indian,1.31640455334395,103.835520744324,"['271 Bukit Timah Road', '#01-04, Balmoral Plaza', 'Singapore 259708', 'Singapore']",4.0,1,$$$
230,Hansik Korean Restaurant,indian,1.35869011389303,103.884595254456,"['205 Hougang St 21', '#02-00, Heartland Mall', 'Singapore 530205', 'Singapore']",4.0,6,$$$
231,My Little Tapas Bar,indian,1.2812521,103.8455394,"['14 Ann Siang Road', 'Singapore 069694', 'Singapore']",4.5,8,$$$
232,Antoinette,indian,1.30973,103.86219,"['30 Penhas Road', 'Singapore 208188', 'Singapore']",3.5,22,$$$
233,Dashi Master Marusaya,indian,1.29009519725444,103.837111932809,"['86 Robertson Quay', '#01-01', 'Singapore 238245', 'Singapore']",4.0,2,$$$
234,Kantipur Tandoori,indian,1.3100899,103.8564301,"['18 Verdun Road', '#01-01 & 02-01', 'Singapore 207280', 'Singapore']",4.0,1,$$$
235,Creperie des Arts,indian,1.29995,103.8499298,"['44 Prinsep Street', 'Singapore 188673', 'Singapore']",4.0,4,$$$
236,Blu Kouzina,indian,1.30331,103.81041,"['10 Dempsey Rd', '#01-21, Dempsey Hill', 'Singapore 247700', 'Singapore']",4.5,24,$$$
237,Himonoya,indian,1.29198324240247,103.841383852211,"['11 Unity St', '#02-14, Robertson walk', 'Singapore', 'Singapore']",4.0,1,$$$
238,Shabestan,indian,1.29090920334824,103.840452549989,"['80 Mohammed Sultan Rd', '#01-13', 'The Pier at Robertson Quay', 'Singapore 239013', 'Singapore']",4.5,21,$$$
239,Wah Lok Cantonese Restaurant,indian,1.29607890349375,103.85253583566,"['76 Bras Basah Rd', 'Level 2', 'Singapore 189558', 'Singapore']",4.0,17,$$$
240,Seoul Yummy,indian,1.3042479122965,103.831890966826,"['ION Orchard', '2 Orchard Turn, #B2-22', 'Singapore 238801', 'Singapore']",4.0,2,$$$
241,Fine Palate Cafe,indian,1.29826,103.851181,"['51 Waterloo Street, #01-04/05', 'Singapore 187969', 'Singapore']",4.5,2,$$$
242,Nagae,indian,1.29041,103.8350296,"['392 Havelock Road', 'Singapore 169663', 'Singapore']",4.0,7,$$$
243,The Peranakan,indian,1.30716619313371,103.828600743738,"['442 Orchard Rd', '#02-01, Orchard Hotel, Claymore Connect', 'Singapore 238879', 'Singapore']",3.0,13,$$$
244,Maharajah,indian,1.28657,103.84948,"['41 Boat Quay', 'Singapore 049830', 'Singapore']",4.5,9,$$$
245,Coq & Balls,indian,1.2852519,103.8292453,"['6 Kim Tian Rd', 'Kai Fook Mansion', 'Singapore 169246', 'Singapore']",4.0,13,$$$
246,Fish Mart Sakuraya,indian,1.28925265068146,103.805550729182,"['370A Alexandra Road', 'Singapore 159954', 'Singapore']",4.5,4,$$$
247,Hai Di Lao,indian,1.30037314764884,103.838078230619,"['313 Orchard Road', 'Level 4, 313@somerset', 'Singapore 238895', 'Singapore']",4.5,15,$$$
248,Firebake,indian,1.30788508306374,103.907464961928,"['237 East Coast Rd', 'Level 1', 'Singapore 428930', 'Singapore']",3.0,4,$$$
249,Bincho at Hua Bee,indian,1.283741,103.8304062,"['78 Moh Guan Terrace', '#01-19', 'Singapore 162078', 'Singapore']",4.0,15,$$$
250,Big Street,indian,1.30619,103.85597,"['104/106 Jalan Besar', 'Singapore 208828', 'Singapore']",4.0,3,$$$
251,Shang Palace,indian,1.311153,103.826574,"['22 Orange Grove Rd', 'Singapore 258350', 'Singapore']",4.5,7,$$$
252,SushiAirways Sushibar,indian,1.30117,103.8597336,"['20A Baghdad Street', 'Singapore 199659', 'Singapore']",3.5,7,$$$
253,Paddy Hills,indian,1.28082,103.78702,"['38 South Buona Vista Rd', 'Singapore 118164', 'Singapore']",4.0,15,$$$
254,Sushi Jin,indian,1.31212,103.8541565,"['1 Farrer Park Station Road', '#01-11/12, Owen Link', 'Singapore 217562', 'Singapore']",4.0,8,$$$
255,Employees Only,indian,1.28214,103.84752,"['112 Amoy St', 'Singapore 069932', 'Singapore']",4.5,18,$$$
256,Super Siam Thai Restaurant,thai,1.28786910092303,103.84319319567,"['20 Havelock Rd', '#01-12, Central Square', 'Singapore 059765', 'Singapore']",4.0,3,$
257,Jai's Thai-Vientiane Cuisine,thai,1.33296,103.89413,"['33 Ubi Ave 3', '#01-08', 'Vertex', 'Singapore 408868', 'Singapore']",5.0,1,$
258,Thai Boat Noodles @BaanThai Kitchen,thai,1.30287165103431,103.865302316844,"['Golden Mile Complex', 'Singapore 199588', 'Singapore']",5.0,3,$
259,Jai Thai,thai,1.29627,103.85532,"['27 Purvis St', 'Singapore 188604', 'Singapore']",4.0,21,$
260,Nakhon Kitchen,thai,1.31031141538523,103.794988019353,"['27A Lorong Liput', 'Holland Village', 'Singapore 277738', 'Singapore']",3.5,26,$
261,Mei Toy Thai Food,thai,1.31168477174686,103.87585580349,"['82, Geylang Rd Lorong 4', 'Singapore 389252', 'Singapore']",4.0,2,$
262,Le Wu Cafe,thai,1.32293323856371,103.811889751633,"['551 Bukit Timah Road', 'Singapore 269692', 'Singapore']",4.0,6,$
263,Sweet Basil,thai,1.29102528044598,103.851201416204,"['1 Coleman Street', '#02-07, The Adelphi', 'Singapore 179803', 'Singapore']",4.0,1,$
264,Maggie Thai & Chinese,thai,1.29772,103.8565292,"['1 Liang Seah Street', '#01-01/02 Liang Seah Place', 'Singapore 189022', 'Singapore']",4.0,9,$
265,Soi 19 Thai Wanton Mee,thai,1.37669,103.84117,"['151 Ang Mo Kio Ave 5', 'Singapore 560151', 'Singapore']",4.0,7,$
266,Nana Thai,thai,1.30308,103.8650894,"['5001 Beach Road', 'Golden Mile Complex #01-51/52/66C', 'Singapore 199588', 'Singapore']",4.0,6,$
267,Nakhon Kitchen,thai,1.35963,103.8883972,"['212 Hougang Street 21', '#01-341', 'Singapore 530212', 'Singapore']",4.0,19,$
268,Nakhon Kitchen Bedok,thai,1.32826745225808,103.935202484688,"['136 Bedok North Ave 3', '#01-162', 'Singapore 460136', 'Singapore']",4.5,3,$
269,Jai Thai,thai,1.350173,103.843066,"['7 Clover Way', 'Singapore 579080', 'Singapore']",4.0,14,$
270,Foon's Thai Recipe,thai,1.3086911204136,103.886032859347,"['Block 51 Old Airport Food Center', '#01-65', 'Singapore 390051', 'Singapore']",5.0,1,$
271,Zenso,thai,1.30054,103.85103,"['91 Bencoolen St', '#01-16, Sunshine Plaza', 'Singapore 189652', 'Singapore']",3.5,7,$
272,Aroy Mak Mookata,thai,1.3321964,103.8830047,"['478 Macpherson Rd', 'Singapore 368191', 'Singapore']",1.0,1,$
273,First Thai Food,thai,1.2962101,103.8555222,"['23 Purvis St', 'Singapore 188600', 'Singapore']",4.0,13,$
274,Once Upon A Bar,thai,1.28377,103.8485565,"['25 Church Street', '#01-01 Capital Square Three', 'Singapore 049482', 'Singapore']",3.0,3,$
275,Thai Accent,thai,1.2643471626365,103.821750601852,"['1 Harbourfront Walk', '#02-145/146', 'Singapore 098585', 'Singapore']",3.5,6,$
276,Sap Thai Food,thai,1.2795004589951,103.846431970596,"['7 Maxwell Rd', '#01-58 Amoy St Food Ctr', 'Singapore 069111', 'Singapore']",4.5,4,$
277,Lerk Thai,thai,1.2851953737483,103.844904452562,"['133 New Bridge Rd', '#B1-50, Chinatown Point', 'Singapore 059413', 'Singapore']",1.0,1,$
278,Thai Affair,thai,1.28880001595271,103.846833435887,"['6 Eu Tong Sen Street', 'The Central #B1-48', 'Singapore 059817', 'Singapore']",4.0,5,$
279,Thai Pan Restaurant,thai,1.308075,103.924352,"['13 Siglap Road', 'Mandarin Gardens', 'Singapore 448912', 'Singapore']",5.0,4,$
280,The Basil Inn,thai,1.37691,103.9553375,"['1 Pasir Ris Close, Downtown East', '#01-21', 'Singapore 519599', 'Singapore']",4.5,4,$
281,Tuk Tuk Cha,thai,1.29337806244688,103.853339999914,"['252 North Bridge Rd', '#B1-68, Raffles City Shopping Centre', 'Singapore 179103', 'Singapore']",5.0,1,$
282,Mufiz Prata Point,thai,1.31798060512102,103.843656219542,"['159 Thomson Road', 'Goldhill Shopping Centre', 'Singapore 307612', 'Singapore']",3.5,2,$
283,Bahn Beer Thai Restaurant,thai,1.30308,103.86509,"['5001 Beach Rd', '#01-94, Golden Mile Complex', 'Singapore 199589', 'Singapore']",4.0,11,$
284,Black Canyon Coffee,thai,1.2983902,103.7880783,"['1 Fusionopolis Way', '#02-01/02 Fusionopolis, Connexis Tower', 'Singapore 138632', 'Singapore']",3.5,6,$
285,Ameen Makan House,thai,1.34259352007465,103.775130704152,"['4 Cheong Chin Nam Rd', 'Singapore 599729', 'Singapore']",4.0,4,$
286,Sky Thai Fastfood,thai,1.34025,103.70656,"['1 Jurong West Central 2', '#01-36', 'Singapore 648886', 'Singapore']",5.0,1,$
287,Mata Thai,thai,1.34865,103.8492889,"['508 Bishan Street 11', '#01-390', 'Singapore 570508', 'Singapore']",3.0,2,$
288,Nakhon Kitchen,thai,1.37327237216415,103.855098322648,"['527 Ang Mo Kio Ave 10', 'Singapore 560527', 'Singapore']",2.0,1,$
289,Bei Sheng Seafood Restaurant,thai,1.42989,103.827919,"['701A Yishun Ave 5', 'Singapore 761701', 'Singapore']",4.5,3,$
290,Heng Heng Bonless Duck Rice,thai,1.303831,103.764132,"['#01-171', 'Blk 726 Clementi West Street 2', 'Singapore 120726', 'Singapore']",4.0,1,$
291,Bumbu,thai,1.28452,103.847187,"['Telok Ayer Street', '125', 'Singapore 048423', 'Singapore']",3.0,2,$
292,Thai Express,thai,1.3247199,103.92892,"['311 New Upper Changi Rd', '#B2-44', 'Singapore 467360', 'Singapore']",2.5,3,$
293,Por Jai,thai,1.2934999,103.8602371,"['Suntec City Mall 03', 'Temasek Avenue 3', 'Singapore 039190', 'Singapore']",3.0,1,$
294,Nongkhai Beer House,thai,1.302908,103.864945,"['5001 Beach Road', '#01-73/74, Golden Mile Complex', 'Singapore 199588', 'Singapore']",3.0,5,$
295,Jai Thai Restaurant,thai,1.30733,103.9065704,"['205 East Coast Road', 'Singapore 428904', 'Singapore']",2.5,12,$
296,Pranakorn,thai,1.38913,103.98747,"['4 Changi Village Rd', '#01-2086', 'Singapore 500004', 'Singapore']",4.0,3,$
297,Thai Express,thai,1.31513,103.7646027,"['3155 Commonwealth Avenue West', '#B1-08/09 The Clementi Mall', 'Singapore 129588', 'Singapore']",3.0,5,$
298,D'rubinah,thai,1.4406101,103.8249588,"['592 Sembawang Rd', 'Singapore 758451', 'Singapore']",1.0,1,$
299,Sawadee Thai Cuisine,thai,1.2981813,103.8568767,"['9, Tan Quee Lan Street', '#01-01', 'Singapore 188098', 'Singapore']",4.5,14,$$
300,Aroy Dee,thai,1.301639,103.850371,"['262 Middle Rd', 'Elias Building', 'Sunshine Plaza', 'Singapore 188989', 'Singapore']",4.0,14,$$
301,Som Tam,thai,1.30092248263365,103.8394814979,"['181 Orchard Rd', '#08-13', 'Singapore 238896', 'Singapore']",4.5,3,$$
302,Mookata,thai,1.30575,103.9042511,"['103 East Coast Road', 'Singapore 428797', 'Singapore']",4.0,6,$$
303,Bar Bar Black Sheep,thai,1.29027,103.83715,"['86 Robertson Quay', '#01-04', 'Singapore 238245', 'Singapore']",3.5,13,$$
304,Hui Wei Chinese Thai Cuisine,thai,1.30766557932958,103.860226683509,"['802 French Road', 'Singapore 200802', 'Singapore']",4.0,1,$$
305,Thai Tantric Restarant,thai,1.30664870320209,103.82931364792,"['400 Orchard Rd', '#03-44', 'Singapore 238875', 'Singapore']",3.5,9,$$
306,Joe's Kitchen Thai Cuisine,thai,1.2856801,103.802887,"['125 Bukit Merah Ln 1', '#01-182', 'Singapore 150125', 'Singapore']",4.0,8,$$
307,Spicy Thai Thai,thai,1.30512,103.854599,"['2 Dickson Road', 'Singapore 209512', 'Singapore']",3.5,7,$$
308,Siam Society,thai,1.3475226,103.8675638,"['15 Jalan Riang', 'Singapore 358987', 'Singapore']",4.5,2,$$
309,Whole Earth,thai,1.2772501,103.8446426,"['76 Peck Seah St', 'Singapore 079331', 'Singapore']",4.0,32,$$
310,Nara Thai,thai,1.3039387,103.8318267,"['2 Orchard Turn', '#B3-21', 'Singapore 238801', 'Singapore']",3.5,23,$$
311,E-Sarn Thai Corner,thai,1.27616,103.7929993,"['130 Pasir Panjang Road', 'Singapore 118548', 'Singapore']",4.0,12,$$
312,Mookata,thai,1.29936891886715,103.854921162128,"['200 Victoria St', '#02-53', 'Singapore 188021', 'Singapore']",3.5,3,$$
313,E-Sarn Thai Cuisine,thai,1.3529,103.8337479,"['9 Thomson Ridge', '574637', 'Singapore 574637', 'Singapore']",4.5,2,$$
314,Diandin Leluk,thai,1.30308,103.86509,"['5001 Beach Rd', '#01-67/68/69', 'Singapore 199588', 'Singapore']",3.5,19,$$
315,Thai Hao Chi Mookata,thai,1.39846118722792,103.818172004867,"['908 Upper Thomson Rd', 'Singapore 787111', 'Singapore']",5.0,1,$$
316,Spicy Thai - Thai Cafe,thai,1.327171,103.934796,"['218 Bedok North St1', '#01-01', 'Singapore 460218', 'Singapore']",4.0,3,$$
317,Folks Collective,thai,1.28378214771405,103.847583453967,"['China Square Central', '20 Cross Street', '#01-25', 'Singapore 048422', 'Singapore']",3.5,15,$$
318,Poulet,thai,1.31243058972781,103.906283278088,"['Kallang Wave', 'Singapore', 'Singapore']",2.0,1,$$
319,Sawasdee,thai,1.28331234552139,103.844678095323,"['32/34 Pagoda St', 'Singapore 059207', 'Singapore']",4.0,6,$$
320,Lemongrass Thai Restaurant,thai,1.3128099,103.9242172,"['899 East Coast Rd', 'Singapore 459102', 'Singapore']",3.0,3,$$
321,Nung Len,thai,1.30525513980945,103.849176701212,"['33 Mackenzie Rd', 'Singapore 228683', 'Singapore']",3.0,1,$$
322,Suanthai,thai,1.2982399,103.8388901,"['101 Killiney Rd', 'Singapore 239544', 'Singapore']",3.0,7,$$
323,E-Sarn Thai Cuisine,thai,1.31672197601723,103.778935857117,"['5 Ridgewood Cl', 'Unit G2', 'Ridgewood Condominium', 'Singapore 276696', 'Singapore']",3.5,4,$$
324,Bumbu,thai,1.3018399,103.8598709,"['44 Kandahar St', 'Singapore 198897', 'Singapore']",3.5,5,$$
325,Thai Gold,thai,1.30012945666897,103.85116865119,"['91 Bencoolen St', '#01-14', 'Singapore 189625', 'Singapore']",3.5,4,$$
326,Koh Nangkam,thai,1.303586,103.8591155,"['4 & 6 Jalan Kledek', 'Singapore 199261', 'Singapore']",2.0,1,$$
327,MK Restaurants,thai,1.30106,103.8384705,"['313 Somerset Road', 'B3', 'Orchard, Singapore', 'Singapore']",2.5,2,$$
328,Absolute Thai,thai,1.280475,103.853551,"['Marina Bay Link Mall, 8A Marina Boulevard', '#B2-16/17', 'Singapore 018984', 'Singapore']",3.0,8,$$
329,Basil By ThaiExpress,thai,1.30309,103.8730164,"['1 Stadium Pl', '#01-16, Kallang Wave', 'Singapore 397638', 'Singapore']",3.5,3,$$
330,Khun Mee Thai,thai,1.32462870364607,103.931968286633,"['799 New Upper Changi Road', '#02-32/34', 'Singapore 467351', 'Singapore']",3.0,1,$$
331,Porn's,thai,1.29831,103.8563004,"['28 Liang Seah St', 'Singapore 189049', 'Singapore']",3.0,7,$$
332,E-Sarn Thai Cuisine,thai,1.33769,103.7936096,"['200 Turf Club Road', '#01-13, South Grandstand', 'Singapore 287994', 'Singapore']",4.5,2,$$
333,Thai Express,thai,1.302647,103.876449,"['5 Stadium Walk', '#01-33/35 Leisure Park Kallang', 'Singapore 397693', 'Singapore']",2.0,4,$$
334,Greyhound,thai,1.30385142204977,103.836119866261,"['290 Orchard Rd', '#01-25/25A', 'Singapore 238859', 'Singapore']",3.5,3,$$
335,Mai Thai Restaurant,thai,1.31207,103.7970276,"['44 Jalan Merah Saga', 'Singapore 278116', 'Singapore']",3.0,6,$$
336,Thai Express,thai,1.35428,103.9450302,"['10 Tampines Central 1', '#05-08 Tampines 1', 'Singapore 529536', 'Singapore']",2.0,2,$$
